# Rating [kW],Rotor Diam [m],Blade Mass Exp,Shear Exp,Wind Vel [m/s],TCC [USD/kW],AEP [kWh/yr]
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.472676249319217163e+02,6.842889180638094433e+06
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.472676249319217163e+02,9.398007948478760198e+06
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.472676249319217163e+02,1.192143143407648988e+07
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.472676249319217163e+02,1.419842441384735331e+07
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.472676249319217163e+02,1.608052767650470510e+07
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.472676249319217163e+02,2.848277096042785794e+06
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.472676249319217163e+02,4.947328424920065328e+06
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.472676249319217163e+02,7.445054819931019098e+06
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.472676249319217163e+02,1.010186913047654741e+07
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,9.000000000000000000e+00,3.472676249319217163e+02,1.265743502784335054e+07
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+01,3.472676249319217163e+02,1.489195445078990236e+07
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,1.100000000000000000e+01,3.472676249319217163e+02,1.667052411454655603e+07
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.472676249319217163e+02,3.170672634421970695e+06
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.472676249319217163e+02,5.434719296520899050e+06
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.472676249319217163e+02,8.076867757440355606e+06
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.472676249319217163e+02,1.082205183423120342e+07
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.472676249319217163e+02,1.338797771166167967e+07
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.472676249319217163e+02,1.555586690248557180e+07
5.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.472676249319217163e+02,1.721032962867984921e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,2.865039143410932070e+02,2.490432154059025459e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,2.865039143410932070e+02,4.438221693176223896e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,2.865039143410932070e+02,6.839005010991786607e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,8.000000000000000000e+00,2.865039143410932070e+02,9.513664233453897759e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,9.000000000000000000e+00,2.865039143410932070e+02,1.223053317445459776e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,2.865039143410932070e+02,1.475158559769732878e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,2.865039143410932070e+02,1.689352363612566143e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,2.865039143410932070e+02,2.785753055377693381e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,2.865039143410932070e+02,4.899138039690676145e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,2.865039143410932070e+02,7.462787963584146462e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,2.865039143410932070e+02,1.026370969670782611e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,9.000000000000000000e+00,2.865039143410932070e+02,1.303787745111904666e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,1.000000000000000000e+01,2.865039143410932070e+02,1.553398644546270743e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,1.100000000000000000e+01,2.865039143410932070e+02,1.757882449218013510e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,5.000000000000000000e+00,2.865039143410932070e+02,3.108379295331486501e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,6.000000000000000000e+00,2.865039143410932070e+02,5.394715956904535182e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,7.000000000000000000e+00,2.865039143410932070e+02,8.121533337435681373e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,8.000000000000000000e+00,2.865039143410932070e+02,1.103731471588809974e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,9.000000000000000000e+00,2.865039143410932070e+02,1.384623848576713912e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+01,2.865039143410932070e+02,1.629024624727337994e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,1.100000000000000000e+01,2.865039143410932070e+02,1.821356760964022949e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,5.000000000000000000e+00,2.942178077204253555e+02,2.490432154059025459e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,6.000000000000000000e+00,2.942178077204253555e+02,4.438221693176223896e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,7.000000000000000000e+00,2.942178077204253555e+02,6.839005010991786607e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,8.000000000000000000e+00,2.942178077204253555e+02,9.513664233453897759e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,9.000000000000000000e+00,2.942178077204253555e+02,1.223053317445459776e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,1.000000000000000000e+01,2.942178077204253555e+02,1.475158559769732878e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,1.100000000000000000e+01,2.942178077204253555e+02,1.689352363612566143e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,5.000000000000000000e+00,2.942178077204253555e+02,2.785753055377693381e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,6.000000000000000000e+00,2.942178077204253555e+02,4.899138039690676145e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,7.000000000000000000e+00,2.942178077204253555e+02,7.462787963584146462e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000000e+00,2.942178077204253555e+02,1.026370969670782611e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,9.000000000000000000e+00,2.942178077204253555e+02,1.303787745111904666e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,1.000000000000000000e+01,2.942178077204253555e+02,1.553398644546270743e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,1.100000000000000000e+01,2.942178077204253555e+02,1.757882449218013510e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,5.000000000000000000e+00,2.942178077204253555e+02,3.108379295331486501e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,6.000000000000000000e+00,2.942178077204253555e+02,5.394715956904535182e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,7.000000000000000000e+00,2.942178077204253555e+02,8.121533337435681373e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,8.000000000000000000e+00,2.942178077204253555e+02,1.103731471588809974e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,9.000000000000000000e+00,2.942178077204253555e+02,1.384623848576713912e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+01,2.942178077204253555e+02,1.629024624727337994e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,1.100000000000000000e+01,2.942178077204253555e+02,1.821356760964022949e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.049888031083891633e+02,2.490432154059025459e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.049888031083891633e+02,4.438221693176223896e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.049888031083891633e+02,6.839005010991786607e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.049888031083891633e+02,9.513664233453897759e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.049888031083891633e+02,1.223053317445459776e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.049888031083891633e+02,1.475158559769732878e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.049888031083891633e+02,1.689352363612566143e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.049888031083891633e+02,2.785753055377693381e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.049888031083891633e+02,4.899138039690676145e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.049888031083891633e+02,7.462787963584146462e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.049888031083891633e+02,1.026370969670782611e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,9.000000000000000000e+00,3.049888031083891633e+02,1.303787745111904666e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,1.000000000000000000e+01,3.049888031083891633e+02,1.553398644546270743e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,1.100000000000000000e+01,3.049888031083891633e+02,1.757882449218013510e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.049888031083891633e+02,3.108379295331486501e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.049888031083891633e+02,5.394715956904535182e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.049888031083891633e+02,8.121533337435681373e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.049888031083891633e+02,1.103731471588809974e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.049888031083891633e+02,1.384623848576713912e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.049888031083891633e+02,1.629024624727337994e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.049888031083891633e+02,1.821356760964022949e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.200766296712745884e+02,2.490432154059025459e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.200766296712745884e+02,4.438221693176223896e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.200766296712745884e+02,6.839005010991786607e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.200766296712745884e+02,9.513664233453897759e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.200766296712745884e+02,1.223053317445459776e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.200766296712745884e+02,1.475158559769732878e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.200766296712745884e+02,1.689352363612566143e+07
6.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.200766296712745884e+02,2.785753055377693381e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.200766296712745884e+02,4.899138039690676145e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.200766296712745884e+02,7.462787963584146462e+06
6.000000000000000000e+03,8.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.200766296712745884e+02,1.026370969670782611e+07
